player_id,fifa_id,display_name,first_name,last_name,country,country_abbr,group,squad_id,fantasy_position,fantasy_price
647,,Mohanad Ali,Mohanad Ali Kadhim,Al Shammari,Iraq,IRQ,I,24,FWD,4.9
649,,Ali Al Hamadi,Ali Ibrahim Karim Ali,Al Hamadi,Iraq,IRQ,I,24,FWD,4.7
650,,Youssef Amyn,Youssef Wali Faeq,Amyn,Iraq,IRQ,I,24,FWD,4.4
651,,Ali Yousif,Ali Yousif Hashim,Najatee,Iraq,IRQ,I,24,FWD,4.2
1563,,Jalal Hassan,Jalal Hassan,Hachim,Iraq,IRQ,I,24,GK,3.9
653,,Ahmed Basil,Ahmed Basil Fadhil,Al Fadhli,Iraq,IRQ,I,24,GK,3.8
654,,Fahad Talib,Fahad Talib,Raheem,Iraq,IRQ,I,24,GK,3.7
656,,Zidane Iqbal,Zidane Aamar,Iqbal,Iraq,IRQ,I,24,MID,5.6
657,,Ibrahim Bayesh,Ibrahim Bayesh Kamil,Al Kaabawi,Iraq,IRQ,I,24,MID,5.6
635,,Amir Al Ammari,Amir Fouad Abboud,Al Ammari,Iraq,IRQ,I,24,MID,5.3
636,,Aimar Sher,Aimar Hazar Anwar,Sher,Iraq,IRQ,I,24,MID,5.3
634,,Kevin Yakob,Kevin,Yakob,Iraq,IRQ,I,24,MID,5.1
631,,Marko Farji,Marko Hussein,Farji,Iraq,IRQ,I,24,MID,4.4
630,,Zaid Ismael,Zaid Ismael Khaleel,Al Dulaimi,Iraq,IRQ,I,24,MID,4.4
1568,,Ahmed Qasem,Ahmed Ihab,Ahmed,Iraq,IRQ,I,24,MID,4.4
846,,Kristoffer Ajer,Kristoffer,Ajer,Norway,NOR,I,32,DEF,4.3
847,,Julian Ryerson,Julian,Ryerson,Norway,NOR,I,32,DEF,4.2
848,,Marcus Pedersen,Marcus,Pedersen,Norway,NOR,I,32,DEF,4.1
849,,Leo Østigård,Leo,Østigård,Norway,NOR,I,32,DEF,4.1
850,,David Møller Wolfe,David,Møller Wolfe,Norway,NOR,I,32,DEF,4
1714,,Sondre Langås,Sondre,Langås,Norway,NOR,I,32,DEF,4
851,,Fredrik Bjørkan,Fredrik,Bjørkan,Norway,NOR,I,32,DEF,4
852,,Torbjørn Heggem,Torbjørn,Heggem,Norway,NOR,I,32,DEF,3.7
854,,Henrik Falchener,Henrik,Falchener,Norway,NOR,I,32,DEF,3.5
855,,Erling Haaland,Erling,Haaland,Norway,NOR,I,32,FWD,10.5
856,,Alexander Sørloth,Alexander,Sørloth,Norway,NOR,I,32,FWD,6.8
857,,Andreas Schjelderup,Andreas,Schjelderup,Norway,NOR,I,32,FWD,6.2
858,,Jørgen Strand Larsen,Jørgen,Strand Larsen,Norway,NOR,I,32,FWD,5.6
859,,Ørjan Nyland,Ørjan,Nyland,Norway,NOR,I,32,GK,4.2
860,,Egil Selvik,Egil,Selvik,Norway,NOR,I,32,GK,3.8
1681,,Sander Tangvik,Sander,Tangvik,Norway,NOR,I,32,GK,3.5
1684,,Martin Ødegaard,Martin,Ødegaard,Norway,NOR,I,32,MID,7.7
1683,,Fredrik Aursnes,Fredrik,Aursnes,Norway,NOR,I,32,MID,6.5
864,,Kristian Thorstvedt,Kristian,Thorstvedt,Norway,NOR,I,32,MID,6.2
863,,Antonio Nusa,Antonio,Nusa,Norway,NOR,I,32,MID,6.1
862,,Jens Petter Hauge,Jens Petter,Hauge,Norway,NOR,I,32,MID,5.9
845,,Patrick Berg,Patrick,Berg,Norway,NOR,I,32,MID,5.6
844,,Morten Thorsby,Morten,Thorsby,Norway,NOR,I,32,MID,5.6
1682,,Thelo Aasgaard,Thelo,Aasgaard,Norway,NOR,I,32,MID,5.5
843,,Oscar Bobb,Oscar,Bobb,Norway,NOR,I,32,MID,5.1
841,,Sander Berge,Sander,Berge,Norway,NOR,I,32,MID,4.7
1037,,Kalidou Koulibaly,Kalidou,Koulibaly,Senegal,SEN,I,39,DEF,4.9
1033,,Mamadou Sarr,Mamadou,Sarr,Senegal,SEN,I,39,DEF,4.7
1034,,Moussa Niakhaté,Moussa,Niakhaté,Senegal,SEN,I,39,DEF,4.3
1035,,El Hadji Malick Diouf,El Hadji Malick,Diouf,Senegal,SEN,I,39,DEF,4.1
1036,,Ismail Jakobs,Ismail,Jakobs,Senegal,SEN,I,39,DEF,4.1
1038,,Abdoulaye Seck,Abdoulaye,Seck,Senegal,SEN,I,39,DEF,3.8
1039,,Antoine Mendy,Antoine,Mendy,Senegal,SEN,I,39,DEF,3.7
1041,,Nicolas Jackson,Nicolas,Jackson,Senegal,SEN,I,39,FWD,6.7
1042,,Iliman Ndiaye,Iliman,Ndiaye,Senegal,SEN,I,39,FWD,6.5
1043,,Ismaïla Sarr,Ismaïla,Sarr,Senegal,SEN,I,39,FWD,6.2
1047,,Cherif Ndiaye,Cherif,Ndiaye,Senegal,SEN,I,39,FWD,4.9
1048,,Bamba Dieng,Bamba,Dieng,Senegal,SEN,I,39,FWD,4.9
1046,,Assane Diao,Assane,Diao,Senegal,SEN,I,39,FWD,4.9
1049,,Ibrahim Mbaye,Ibrahim,Mbaye,Senegal,SEN,I,39,FWD,4.4
1051,,Édouard Mendy,Édouard,Mendy,Senegal,SEN,I,39,GK,4.5
1052,,Yehvann Diouf,Yehvann,Diouf,Senegal,SEN,I,39,GK,3.9
1053,,Mory Diaw,Mory,Diaw,Senegal,SEN,I,39,GK,3.8
1696,,Sadio Mané,Sadio,Mané,Senegal,SEN,I,39,MID,7.6
1056,,Habib Diarra,Habib,Diarra,Senegal,SEN,I,39,MID,6.2
1055,,Lamine Camara,Lamine,Camara,Senegal,SEN,I,39,MID,6.2
1054,,Krépin Diatta,Krépin,Diatta,Senegal,SEN,I,39,MID,6.1
1032,,Pape Gueye,Pape,Gueye,Senegal,SEN,I,39,MID,5.9
1031,,Pathé Ciss,Pathé,Ciss,Senegal,SEN,I,39,MID,5.6
1030,,Pape Matar Sarr,Pape Matar,Sarr,Senegal,SEN,I,39,MID,5.6
1029,,Idrissa Gueye,Idrissa,Gueye,Senegal,SEN,I,39,MID,4.9
1695,,Bara Sapoko Ndiaye,Bara,Sapoko Ndiaye,Senegal,SEN,I,39,MID,4.5
1,,Rayan Aït-Nouri,Rayan,Aït-Nouri,Algeria,ALG,J,1,DEF,4.9
2,,Ramy Bensebaini,Ramy,Bensebaini,Algeria,ALG,J,1,DEF,4.4
2047,,Samir Chergui,Samir,Chergui,Algeria,ALG,J,1,DEF,4
2048,,Mohamed Tougaï,Mohamed,Tougaï,Algeria,ALG,J,1,DEF,4
3,,Aïssa Mandi,Aïssa,Mandi,Algeria,ALG,J,1,DEF,3.9
2066,,Jaouen Hadjam,Jaouen,Hadjam,Algeria,ALG,J,1,DEF,3.8
5,,Zinéddine Belaïd,Zinéddine,Belaïd,Algeria,ALG,J,1,DEF,3.7
7,,Rafik Belghali,Rafik,Belghali,Algeria,ALG,J,1,DEF,3.5
8,,Achref Abada,Achref,Abada,Algeria,ALG,J,1,DEF,3.5
9,,Mohammed Amoura,Mohammed,Amoura,Algeria,ALG,J,1,FWD,6.2
10,,Amine Gouiri,Amine,Gouiri,Algeria,ALG,J,1,FWD,6.2
12,,Ibrahim Maza,Ibrahim,Maza,Algeria,ALG,J,1,FWD,5.4
13,,Anis Hadj Moussa,Anis,Hadj Moussa,Algeria,ALG,J,1,FWD,5.3
14,,Farès Ghedjemis,Farès,Ghedjemis,Algeria,ALG,J,1,FWD,4.4
15,,Ahmed Benbouali,Ahmed,Benbouali,Algeria,ALG,J,1,FWD,4.2
2046,,Oussama Benbot,Oussama,Benbot,Algeria,ALG,J,1,GK,4.2
18,,Luca Zidane,Luca,Zidane,Algeria,ALG,J,1,GK,3.8
19,,Melvin Mastil,Melvin,Mastil,Algeria,ALG,J,1,GK,3.5
11,,Riyad Mahrez,Riyad,Mahrez,Algeria,ALG,J,1,MID,6.5
27,,Farès Chaïbi,Farès,Chaïbi,Algeria,ALG,J,1,MID,6.2
26,,Houssem Aouar,Houssem,Aouar,Algeria,ALG,J,1,MID,6
2049,,Nabil Bentaleb,Nabil,Bentaleb,Algeria,ALG,J,1,MID,5.5
24,,Hicham Boudaoui,Hicham,Boudaoui,Algeria,ALG,J,1,MID,5.5
23,,Ramiz Zerrouki,Ramiz,Zerrouki,Algeria,ALG,J,1,MID,5.3
22,,Yacine Titraoui,Yacine,Titraoui,Algeria,ALG,J,1,MID,4.7
21,,Adil Boulbina,Adil,Boulbina,Algeria,ALG,J,1,MID,4
28,,Cristian Romero,Cristian,Romero,Argentina,ARG,J,2,DEF,4.9
1318,,Lisandro Martínez,Lisandro,Martínez,Argentina,ARG,J,2,DEF,4.6
31,,Nicolás Otamendi,Nicolás,Otamendi,Argentina,ARG,J,2,DEF,4.4
30,,Nahuel Molina,Nahuel,Molina,Argentina,ARG,J,2,DEF,4.4
1323,,Gonzalo Montiel,Gonzalo,Montiel,Argentina,ARG,J,2,DEF,4.3
34,,Nicolás Tagliafico,Nicolás,Tagliafico,Argentina,ARG,J,2,DEF,4.3
1325,,Leonardo Balerdi,Leonardo,Balerdi,Argentina,ARG,J,2,DEF,4
1320,,Facundo Medina,Facundo,Medina,Argentina,ARG,J,2,DEF,4
38,,Lionel Messi,Lionel,Messi,Argentina,ARG,J,2,FWD,10
1338,,Lautaro Martínez,Lautaro,Martínez,Argentina,ARG,J,2,FWD,8.8
39,,Julián Alvarez,Julián,Alvarez,Argentina,ARG,J,2,FWD,8.6
43,,José Manuel López,José Manuel,López,Argentina,ARG,J,2,FWD,5.3
45,,Emiliano Martínez,Emiliano,Martínez,Argentina,ARG,J,2,GK,5
46,,Gerónimo Rulli,Gerónimo,Rulli,Argentina,ARG,J,2,GK,4.5
47,,Juan Musso,Juan,Musso,Argentina,ARG,J,2,GK,4.3
57,,Enzo Fernández,Enzo,Fernández,Argentina,ARG,J,2,MID,7.5
56,,Alexis Mac Allister,Alexis,Mac Allister,Argentina,ARG,J,2,MID,6.6
55,,Thiago Almada,Thiago,Almada,Argentina,ARG,J,2,MID,6.5
1326,,Giovani Lo Celso,Giovani,Lo Celso,Argentina,ARG,J,2,MID,6.2
53,,Valentín Barco,Valentín,Barco,Argentina,ARG,J,2,MID,6.2
54,,Exequiel Palacios,Exequiel,Palacios,Argentina,ARG,J,2,MID,6
51,,Nico Paz,Nico,Paz,Argentina,ARG,J,2,MID,5.9
50,,Rodrigo De Paul,Rodrigo,De Paul,Argentina,ARG,J,2,MID,5.9
42,,Nico González,Nico,González,Argentina,ARG,J,2,MID,5.6
41,,Giuliano Simeone,Giuliano,Simeone,Argentina,ARG,J,2,MID,5.6
48,,Leandro Paredes,Leandro,Paredes,Argentina,ARG,J,2,MID,5.6
85,,David Alaba,David,Alaba,Austria,AUT,J,4,DEF,4.6
92,,Marco Friedl,Marco,Friedl,Austria,AUT,J,4,DEF,4.3
90,,Stefan Posch,Stefan,Posch,Austria,AUT,J,4,DEF,4.3
88,,Kevin Danso,Kevin,Danso,Austria,AUT,J,4,DEF,4.3
87,,Alexander Prass,Alexander,Prass,Austria,AUT,J,4,DEF,4.3
86,,Philipp Lienhart,Philipp,Lienhart,Austria,AUT,J,4,DEF,4.3
93,,David Affengruber,David,Affengruber,Austria,AUT,J,4,DEF,3.9
91,,Phillipp Mwene,Phillipp,Mwene,Austria,AUT,J,4,DEF,3.9
94,,Michael Svoboda,Michael,Svoboda,Austria,AUT,J,4,DEF,3.8
95,,Marko Arnautovic,Marko,Arnautovic,Austria,AUT,J,4,FWD,6
96,,Michael Gregoritsch,Michael,Gregoritsch,Austria,AUT,J,4,FWD,6
97,,Sasa Kalajdzic,Sasa,Kalajdzic,Austria,AUT,J,4,FWD,6
98,,Alexander Schlager,Alexander,Schlager,Austria,AUT,J,4,GK,4.6
99,,Patrick Pentz,Patrick,Pentz,Austria,AUT,J,4,GK,4.6
101,,Florian Wiegele,Florian,Wiegele,Austria,AUT,J,4,GK,3.5
107,,Marcel Sabitzer,Marcel,Sabitzer,Austria,AUT,J,4,MID,6.8
108,,Romano Schmid,Romano,Schmid,Austria,AUT,J,4,MID,6
109,,Patrick Wimmer,Patrick,Wimmer,Austria,AUT,J,4,MID,6
103,,Konrad Laimer,Konrad,Laimer,Austria,AUT,J,4,MID,5.8
110,,Paul Wanner,Paul,Wanner,Austria,AUT,J,4,MID,5.6
106,,Nicolas Seiwald,Nicolas,Seiwald,Austria,AUT,J,4,MID,5.6
105,,Florian Grillitsch,Florian,Grillitsch,Austria,AUT,J,4,MID,5.5
111,,Xaver Schlager,Xaver,Schlager,Austria,AUT,J,4,MID,5.5
104,,Alessandro Schöpf,Alessandro,Schöpf,Austria,AUT,J,4,MID,5.3
102,,Carney Chukwuemeka,Carney,Chukwuemeka,Austria,AUT,J,4,MID,5
690,,Yazan Al Arab,Yazan Mousa Mahmoud,Abu Al Arab,Jordan,JOR,J,26,DEF,3.7
691,,Abdallah Nasib,Abdallah Mousa Musallam,Nasib,Jordan,JOR,J,26,DEF,3.6
695,,Husam Abu Al Dahab,Husam Ali Mohammad,Abu Al Dahab,Jordan,JOR,J,26,DEF,3.5
700,,Amer Jamous,Amer Rasem Adel,Jamous,Jordan,JOR,J,26,DEF,3.5
699,,Mohammad Abu Al Nadi,Mohammad Majed Jamil,Abu Al Nadi,Jordan,JOR,J,26,DEF,3.5
698,,Saleem Obaid,Saleem Amer Saleem,Obaid,Jordan,JOR,J,26,DEF,3.5
1543,,Ehsan Haddad,Ehsan Nabil Farhan,Haddad,Jordan,JOR,J,26,DEF,3.5
693,,Mohammad Abu Hasheesh,Mohammad Ali Hasan,Abu Hasheesh,Jordan,JOR,J,26,DEF,3.5
692,,Mohannad Abu Taha,Mohannad Mahmoud Saleh,Abu Taha,Jordan,JOR,J,26,DEF,3.5
1544,,Saed Al Rosan,Saed Ahmad Salameh,Al Rosan,Jordan,JOR,J,26,DEF,3.5
1545,,Anas Badawi,Anas Saeed,Badawi,Jordan,JOR,J,26,DEF,3.5
701,,Mousa Al Tamari,Mousa Mohammad Mousa,Sulaiman Al Tamari,Jordan,JOR,J,26,FWD,5.6
1547,,Ali Olwan,Ali Iyad Ali,Olwan,Jordan,JOR,J,26,FWD,4.2
702,,Mohammad Abu Zraiq,Mohammad Faisal Yousef,Abu Zraiq,Jordan,JOR,J,26,FWD,4.2
703,,Mahmoud Al Mardi,Mahmoud Nayef Ahmad,Al Mardi,Jordan,JOR,J,26,FWD,4.2
707,,Ali Azaizeh,Ali Ahmad Ali,Al Azaizeh,Jordan,JOR,J,26,FWD,4
708,,Odeh Fakhoury,Odeh Burhan Shehadeh,Fakhoury,Jordan,JOR,J,26,FWD,4
705,,Ibrahim Sabra,Ibrahim Mohammad Abdallah,Sabra,Jordan,JOR,J,26,FWD,4
709,,Yazeed  Abulaila,Yazeed Mo'ien Hasan,Abulaila,Jordan,JOR,J,26,GK,3.9
710,,Abdallah Al Fakhouri,Abdallah Ra'ed Mahmoud,Al Fakhouri,Jordan,JOR,J,26,GK,3.6
1541,,Nour Bani Ateyah,Noureddin Zaid Khaleel,Bani Ateyah,Jordan,JOR,J,26,GK,3.6
689,,Nizar Al Rashdan,Nizar Mahmoud Ahmed,Al Rashdan,Jordan,JOR,J,26,MID,4.9
688,,Noor Al Rawabdeh,Noor Al Deen Mahmoud Ali,Al Rawabdeh,Jordan,JOR,J,26,MID,4.7
687,,Mohammad Al Daoud,Mohammad Ratib,Mohammad Al Daoud,Jordan,JOR,J,26,MID,4.7
1546,,Raja'ei Ayed,Raja'ei Ayed Fadel,Hasan,Jordan,JOR,J,26,MID,4.5
686,,Ibrahim Sadeh,Ibrahim Mohammad Sami,Sadeh,Jordan,JOR,J,26,MID,4.4
248,,Daniel Muñoz,Daniel,Muñoz,Colombia,COL,K,10,DEF,4.6
249,,Jhon Lucumí,Jhon,Lucumí,Colombia,COL,K,10,DEF,4.3
250,,Dávinson Sánchez,Dávinson,Sánchez,Colombia,COL,K,10,DEF,4.3
1374,,Yerry Mina,Yerry,Mina,Colombia,COL,K,10,DEF,4.2
251,,Déiver Machado,Déiver,Machado,Colombia,COL,K,10,DEF,3.9
252,,Johan Mojica,Johan,Mojica,Colombia,COL,K,10,DEF,3.9
253,,Santiago Arias,Santiago,Arias,Colombia,COL,K,10,DEF,3.9
1379,,Willer Ditta,Willer,Ditta,Colombia,COL,K,10,DEF,3.7
1396,,Cucho Hernández,Cucho,Hernández,Colombia,COL,K,10,FWD,6.3
257,,Jhon Córdoba,Jhon,Córdoba,Colombia,COL,K,10,FWD,6.1
259,,Luis Suárez,Luis,Suárez,Colombia,COL,K,10,FWD,5.7
261,,Andrés Gómez,Andrés,Gómez,Colombia,COL,K,10,FWD,4.9
262,,Camilo Vargas,Camilo,Vargas,Colombia,COL,K,10,GK,4.3
263,,David Ospina,David,Ospina,Colombia,COL,K,10,GK,4
264,,Álvaro Montero,Álvaro,Montero,Colombia,COL,K,10,GK,3.8
256,,Luis Díaz,Luis,Díaz,Colombia,COL,K,10,MID,8.1
270,,James Rodríguez,James,Rodríguez,Colombia,COL,K,10,MID,6.5
269,,Jhon Arias,Jhon,Arias,Colombia,COL,K,10,MID,6.3
271,,Jorge Carrascal,Jorge,Carrascal,Colombia,COL,K,10,MID,6.1
267,,Juan Fernando Quintero,Juan Fernando,Quintero,Colombia,COL,K,10,MID,5.6
268,,Jaminton Campaz,Jaminton,Campaz,Colombia,COL,K,10,MID,5.5
266,,Gustavo Puerta,Gustavo,Puerta,Colombia,COL,K,10,MID,5.3
265,,Jefferson Lerma,Jefferson,Lerma,Colombia,COL,K,10,MID,4.9
247,,Richard Ríos,Richard,Ríos,Colombia,COL,K,10,MID,4.7
1385,,Juan Portilla,Juan,Portilla,Colombia,COL,K,10,MID,4.7
246,,Kevin Castaño,Kevin,Castaño,Colombia,COL,K,10,MID,4.3
272,,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,Congo DR,COD,K,11,DEF,4.3
274,,Chancel Mbemba,Chancel,Mbemba,Congo DR,COD,K,11,DEF,4.2
273,,Arthur Masuaku,Arthur,Masuaku,Congo DR,COD,K,11,DEF,4.2
275,,Axel Tuanzebe,Axel,Tuanzebe,Congo DR,COD,K,11,DEF,4
1556,,Gédéon Kalulu,Gédéon,Kalulu,Congo DR,COD,K,11,DEF,3.9
276,,Joris Kayembe,Joris,Kayembe,Congo DR,COD,K,11,DEF,3.9
277,,Dylan Batubinsika,Dylan,Batubinsika,Congo DR,COD,K,11,DEF,3.8
278,,Steve Kapuadi,Steve,Kapuadi,Congo DR,COD,K,11,DEF,3.7
283,,Cédric Bakambu,Cédric,Bakambu,Congo DR,COD,K,11,FWD,6.5
281,,Yoane Wissa,Yoane,Wissa,Congo DR,COD,K,11,FWD,6.2
282,,Simon Banza,Simon,Banza,Congo DR,COD,K,11,FWD,5.6
284,,Meschack Elia,Meschack,Elia,Congo DR,COD,K,11,FWD,4.9
285,,Fiston Mayele,Fiston,Mayele,Congo DR,COD,K,11,FWD,4.9
287,,Nathanaël Mbuku,Nathanaël,Mbuku,Congo DR,COD,K,11,FWD,4.5
288,,Brian Cipenga,Brian,Cipenga,Congo DR,COD,K,11,FWD,4.2
289,,Lionel Mpasi,Lionel,Mpasi,Congo DR,COD,K,11,GK,4
290,,Matthieu Epolo,Matthieu,Epolo,Congo DR,COD,K,11,GK,3.7
291,,Timothy Fayulu,Timothy,Fayulu,Congo DR,COD,K,11,GK,3.6
297,,Théo Bongonda,Théo,Bongonda,Congo DR,COD,K,11,MID,6.2
296,,Edo Kayembe,Edo,Kayembe,Congo DR,COD,K,11,MID,5.6
295,,Charles Pickel,Charles,Pickel,Congo DR,COD,K,11,MID,5.3
294,,Noah Sadiki,Noah,Sadiki,Congo DR,COD,K,11,MID,5.3
293,,Samuel Moutoussamy,Samuel,Moutoussamy,Congo DR,COD,K,11,MID,5.1
292,,Ngal'ayel Mukau,Ngal'ayel,Mukau,Congo DR,COD,K,11,MID,4.9
1591,,Aaron Tshibola,Aaron,Tshibola,Congo DR,COD,K,11,MID,4.9
1557,,Gaël Kakuta,Gaël,Kakuta,Congo DR,COD,K,11,MID,4.6
916,,Nuno Mendes,Nuno Alexandre,Tavares Mendes,Portugal,POR,K,35,DEF,5.8
917,,João Cancelo,João Pedro,Cavaco Cancelo,Portugal,POR,K,35,DEF,5.3
1570,,Rúben Dias,Rúben,dos Santos Gato Alves Dias,Portugal,POR,K,35,DEF,5
918,,Diogo Dalot,José Diogo,Dalot Teixeira,Portugal,POR,K,35,DEF,5
919,,Gonçalo Inácio,Gonçalo Bernardo,Inácio,Portugal,POR,K,35,DEF,4.6
921,,Renato Veiga,Renato,Palma Veiga,Portugal,POR,K,35,DEF,4.3
1571,,Nélson Semedo,Nélson,Cabral Semedo,Portugal,POR,K,35,DEF,4.3
922,,Tomás Araújo,Tomás,Lemos Araújo,Portugal,POR,K,35,DEF,4.1
1573,,Cristiano Ronaldo,Cristiano Ronaldo,dos Santos Aveiro,Portugal,POR,K,35,FWD,10
923,,Gonçalo Ramos,Gonçalo,Matias Ramos,Portugal,POR,K,35,FWD,7.5
924,,João Félix,João,Félix Sequeira,Portugal,POR,K,35,FWD,6.5
926,,Trincão,Francisco António,Machado Mota de Castro Trincão,Portugal,POR,K,35,FWD,5.9
927,,Gonçalo Guedes,Gonçalo Manuel,Ganchinho Guedes,Portugal,POR,K,35,FWD,5.8
1569,,Diogo Costa,Diogo,Meireles da Costa,Portugal,POR,K,35,GK,4.9
932,,José Sá,José Pedro,Malheiro de Sá,Portugal,POR,K,35,GK,4.7
931,,Rui Silva,Rui Tiago,Dantas da Silva,Portugal,POR,K,35,GK,4.7
939,,Bruno Fernandes,Bruno Miguel,Borges Fernandes,Portugal,POR,K,35,MID,8.5
1574,,Rafael Leão,Rafael Alexandre,da Conceição Leão,Portugal,POR,K,35,MID,7.8
1572,,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,Portugal,POR,K,35,MID,7.8
937,,João Neves,João Pedro,Gonçalves Neves,Portugal,POR,K,35,MID,6.5
936,,Vitinha,Vítor,Machado Ferreira,Portugal,POR,K,35,MID,6.4
925,,Pedro Neto,Pedro,Lomba Neto,Portugal,POR,K,35,MID,6.4
935,,Matheus Nunes,Matheus Luiz,Nunes,Portugal,POR,K,35,MID,6.1
934,,Rúben Neves,Rúben Diogo,da Silva Neves,Portugal,POR,K,35,MID,5.9
928,,Francisco Conceição,Francisco,Fernandes da Conceição,Portugal,POR,K,35,MID,5.7
915,,Samú Costa,Samuel,de Almeida Costa,Portugal,POR,K,35,MID,5.6
1293,,Abdukodir Khusanov,Abdukodir,Khusanov,Uzbekistan,UZB,K,48,DEF,4.3
1294,,Rustam Ashurmatov,Rustam,Ashurmatov,Uzbekistan,UZB,K,48,DEF,3.7
1295,,Sherzod Nasrullaev,Sherzod,Nasrullaev,Uzbekistan,UZB,K,48,DEF,3.7
1297,,Khojiakbar Alijonov,Khojiakbar,Alijonov,Uzbekistan,UZB,K,48,DEF,3.6
1296,,Farrukh Sayfiev,Farrukh,Sayfiev,Uzbekistan,UZB,K,48,DEF,3.6
1300,,Umar Eshmurodov,Umar,Eshmurodov,Uzbekistan,UZB,K,48,DEF,3.5
1305,,Jakhongir Urozov,Jakhongir,Urozov,Uzbekistan,UZB,K,48,DEF,3.5
1303,,Bekhruz Karimov,Bekhruz,Karimov,Uzbekistan,UZB,K,48,DEF,3.5
1302,,Avazbek O'lmasaliev,Avazbek,O'lmasaliev,Uzbekistan,UZB,K,48,DEF,3.5
1306,,Eldor Shomurodov,Eldor,Shomurodov,Uzbekistan,UZB,K,48,FWD,6.5
1307,,Igor Sergeev,Igor,Sergeev,Uzbekistan,UZB,K,48,FWD,6.1
1310,,Azizbek Amanov,Azizbek,Amanov,Uzbekistan,UZB,K,48,FWD,4.9
1311,,Abduvokhid Ne'matov,Abduvokhid,Ne'matov,Uzbekistan,UZB,K,48,GK,4
1312,,Utkir Yusupov,Utkir,Yusupov,Uzbekistan,UZB,K,48,GK,3.9
1314,,Botirali Ergashev,Botirali,Ergashev,Uzbekistan,UZB,K,48,GK,3.5
1292,,Abbosbek Fayzullaev,Abbosbek,Fayzullaev,Uzbekistan,UZB,K,48,MID,6.2
1291,,Jaloliddin Masharipov,Jaloliddin,Masharipov,Uzbekistan,UZB,K,48,MID,6.1
1290,,Jamshid Iskanderov,Jamshid,Iskanderov,Uzbekistan,UZB,K,48,MID,5.7
1289,,Oston Urunov,Oston,Urunov,Uzbekistan,UZB,K,48,MID,5.6
1288,,Odiljon Hamrobekov,Odiljon,Hamrobekov,Uzbekistan,UZB,K,48,MID,5.3
1287,,Aziz G'aniev,Aziz,G'aniev,Uzbekistan,UZB,K,48,MID,5.3
1286,,Dostonbek Khamdamov,Dostonbek,Khamdamov,Uzbekistan,UZB,K,48,MID,5.1
1284,,Otabek Shukurov,Otabek,Shukurov,Uzbekistan,UZB,K,48,MID,5
1282,,Akmal Mozgovoy,Akmal,Mozgovoy,Uzbekistan,UZB,K,48,MID,4.7
1278,,Sherzod Esanov,Sherzod,Esanov,Uzbekistan,UZB,K,48,MID,4.7
1275,,Abdulla Abdullaev,Abdulla,Abdullaev,Uzbekistan,UZB,K,48,MID,4.2
1536,,Josko Gvardiol,Josko,Gvardiol,Croatia,CRO,L,13,DEF,5
325,,Josip Stanisic,Josip,Stanisic,Croatia,CRO,L,13,DEF,4.3
326,,Josip Sutalo,Josip,Sutalo,Croatia,CRO,L,13,DEF,4.3
327,,Duje Caleta-Car,Duje,Caleta-Car,Croatia,CRO,L,13,DEF,4
328,,Marin Pongracic,Marin,Pongracic,Croatia,CRO,L,13,DEF,4
329,,Martin Erlic,Martin,Erlic,Croatia,CRO,L,13,DEF,3.9
330,,Luka Vuskovic,Luka,Vuskovic,Croatia,CRO,L,13,DEF,3.7
332,,Ante Budimir,Ante,Budimir,Croatia,CRO,L,13,FWD,6.8
333,,Andrej Kramaric,Andrej,Kramaric,Croatia,CRO,L,13,FWD,6.2
334,,Ivan Perisic,Ivan,Perisic,Croatia,CRO,L,13,FWD,5.4
335,,Marco Pasalic,Marco,Pasalic,Croatia,CRO,L,13,FWD,5.3
336,,Petar Musa,Petar,Musa,Croatia,CRO,L,13,FWD,5.1
337,,Igor Matanovic,Igor,Matanovic,Croatia,CRO,L,13,FWD,4.9
338,,Dominik Livakovic,Dominik,Livakovic,Croatia,CRO,L,13,GK,4.5
1535,,Dominik Kotarski,Dominik,Kotarski,Croatia,CRO,L,13,GK,4.4
339,,Ivor Pandur,Ivor,Pandur,Croatia,CRO,L,13,GK,3.9
348,,Martin Baturina,Martin,Baturina,Croatia,CRO,L,13,MID,6.5
347,,Mario Pasalic,Mario,Pasalic,Croatia,CRO,L,13,MID,6.4
346,,Luka Modric,Luka,Modric,Croatia,CRO,L,13,MID,6.2
345,,Nikola Vlasic,Nikola,Vlasic,Croatia,CRO,L,13,MID,6.1
1537,,Mateo Kovacic,Mateo,Kovacic,Croatia,CRO,L,13,MID,6
343,,Nikola Moro,Nikola,Moro,Croatia,CRO,L,13,MID,5.6
344,,Kristijan Jakic,Kristijan,Jakic,Croatia,CRO,L,13,MID,5.6
341,,Luka Sucic,Luka,Sucic,Croatia,CRO,L,13,MID,4.9
342,,Toni Fruk,Toni,Fruk,Croatia,CRO,L,13,MID,4.9
324,,Petar Sucic,Petar,Sucic,Croatia,CRO,L,13,MID,4.2
1709,,Reece James,Reece,James,England,ENG,L,18,DEF,5.2
461,,Marc Guéhi,Marc,Guéhi,England,ENG,L,18,DEF,5.1
463,,Ezri Konsa,Ezri,Konsa,England,ENG,L,18,DEF,4.8
457,,Nico O'Reilly,Nico,O'Reilly,England,ENG,L,18,DEF,4.7
